,modo_llegada,modo_salida,pesoKG,tiempoMin,tiempoHoras
1859,barco,tren,4,30.000393059546965,0
1860,barco,tren,3,30.000232124202014,0
1861,tren,barco,3,30.00032954113096,0
1862,barco,tren,5,30.0002130046103,0
1863,tren,barco,6,30.000715628869983,0
1864,tren,barco,10,30.001347456247153,0
1865,barco,tren,2,30.000205053682418,0
1866,tren,barco,7,30.00057748100707,0
1867,tren,barco,6,30.00055617401438,0
1868,barco,tren,2,30.00008642950221,0
1869,tren,barco,4,30.00061774869653,0
1870,tren,barco,4,30.000574686443723,0
1871,barco,tren,8,30.000398640519425,0
1872,tren,barco,9,30.000909722903696,0
1873,barco,tren,8,30.000532827858652,0
1874,tren,barco,9,30.00069784194623,0
1875,tren,barco,6,30.00041462056614,0
1876,tren,barco,8,30.00054999215835,0
1877,tren,barco,3,30.000329075015234,0
1878,tren,barco,4,30.000554346912498,0
1879,barco,tren,5,30.00044951898586,0
1880,tren,barco,2,30.000278699884294,0
1881,tren,barco,8,30.00080631494832,0
1882,tren,barco,8,30.00070175119728,0
1883,barco,tren,2,30.000188296135953,0
1884,barco,tren,6,30.00040639651149,0
1885,barco,tren,1,30.0000509967535,0
1886,barco,tren,9,30.000608344724114,0
1887,tren,barco,2,30.000210710787616,0
1888,tren,barco,3,30.000333199548574,0
1889,tren,barco,5,30.000543207967393,0
1890,barco,tren,4,30.000238558907782,0
1891,barco,tren,6,30.000362045705852,0
1892,tren,barco,8,30.00094583044982,0
1893,barco,tren,3,30.00030545590658,0
1894,tren,barco,6,30.00045570769984,0
1895,barco,tren,9,30.00078518453047,0
1896,barco,tren,10,30.000492431274886,0
1897,tren,barco,5,30.000412058817957,0
1898,barco,tren,8,30.00064333056349,0
1899,tren,barco,1,30.00012047073076,0
1900,barco,tren,6,30.000362842599177,0
1901,tren,barco,4,30.000416024951026,0
1902,tren,barco,3,30.000295697462256,0
1903,barco,tren,5,30.000325797048664,0
1904,tren,barco,10,30.000693010849,0
1905,tren,barco,8,30.0007761724816,0
1906,tren,barco,3,30.00029575701982,0
1907,tren,barco,7,30.000825497110082,0
1908,tren,barco,3,30.00019932222295,0
1909,barco,tren,9,30.00114680504691,0
1910,tren,barco,5,30.00057992154136,0
1911,barco,tren,4,30.000190326798084,0
1912,barco,tren,6,30.00051307326912,0
1913,barco,tren,2,30.000149952699356,0
1914,tren,barco,9,30.000618427448252,0
1915,tren,barco,3,30.000235330050305,0
1916,barco,tren,8,30.000519034254705,0
1917,barco,tren,2,30.00010877293007,0
1918,tren,barco,10,30.001460023184944,0
1919,tren,barco,9,30.000550349786554,0
1920,tren,barco,10,30.00147354871039,0
1921,barco,tren,3,30.000200255087094,0
1922,tren,barco,9,30.000639300354617,0
1923,tren,barco,10,30.00111631404834,0
1924,barco,tren,8,30.00049840187044,0
1925,barco,tren,9,30.000981730302744,0
1926,tren,barco,10,30.001332175041647,0
1927,barco,tren,5,30.000466070939556,0
1928,tren,barco,3,30.000182925146895,0
1929,tren,barco,10,30.00098775085146,0
1930,barco,tren,6,30.000377599259608,0
1931,barco,tren,9,30.000516985454823,0
1932,barco,tren,2,30.00009652133841,0
1933,tren,barco,10,30.001306879242232,0
1934,barco,tren,8,30.00056746136514,0
1935,tren,barco,4,30.000421647079445,0
1936,tren,barco,6,30.000492970392166,0
1937,barco,tren,2,30.000121460465504,0
1938,barco,tren,9,30.000568075633268,0
1939,tren,barco,4,30.000284814850698,0
1940,tren,barco,1,30.000085736942882,0
1941,barco,tren,6,30.00051292764275,0
1942,tren,barco,1,30.00008480601365,0
1943,tren,barco,7,30.000745060454594,0
1944,barco,tren,5,30.000323988326386,0
1945,barco,tren,10,30.000967350584347,0
1946,tren,barco,10,30.001312887918125,0
1947,barco,tren,5,30.000284266528098,0
1948,tren,barco,6,30.00066154768653,0
1949,barco,tren,4,30.000250583975163,0
1950,tren,barco,6,30.000566978177062,0
1951,tren,barco,9,30.00088884633091,0
1952,tren,barco,10,30.0010931281673,0
1953,barco,tren,3,30.00023196376286,0
1954,barco,tren,8,30.000744758046743,0
1955,barco,tren,1,30.000084219631027,0
1956,barco,tren,10,30.00049870414595,0
1957,barco,tren,2,30.00011829383214,0
1958,tren,barco,4,30.000407814710837,0
1959,barco,tren,3,30.000191096175993,0
1960,tren,barco,4,30.000512137277656,0
1961,barco,tren,2,30.000145830468135,0
1962,tren,barco,8,30.000446995743008,0
1963,tren,barco,3,30.00039910830455,0
1964,barco,tren,10,30.00040544212782,0
1965,tren,barco,1,30.0001298318484,0
1966,barco,tren,4,30.00024912654952,0
1967,tren,barco,1,30.000067301450486,0
1968,tren,barco,9,30.001029083177624,0
1969,tren,barco,8,30.000561746177954,0
1970,tren,barco,8,30.000772304994655,0
1971,tren,barco,5,30.000367573897122,0
1972,tren,barco,6,30.000748479276986,0
1973,tren,barco,7,30.0004140183414,0
1974,barco,tren,8,30.00052300363435,0
1975,tren,barco,8,30.0010269703321,0
1976,barco,tren,7,30.00042511463529,0
1977,tren,barco,7,30.00056644234339,0
1978,tren,barco,10,30.001065725007983,0
1979,tren,barco,1,30.00006026766861,0
1980,barco,tren,7,30.000557517149897,0
1981,barco,tren,8,30.00078411647756,0
1982,tren,barco,5,30.000445406223125,0
1983,barco,tren,8,30.000763456516985,0
1984,tren,barco,9,30.000764061620018,0
1985,tren,barco,8,30.000681060214927,0
1986,tren,barco,6,30.00062403118113,0
1987,tren,barco,6,30.000469057474767,0
1988,tren,barco,4,30.000422856448555,0
1989,tren,barco,9,30.00094859748859,0
1990,tren,barco,10,30.00061616397914,0
1991,tren,barco,5,30.000405493016558,0
1992,barco,tren,1,30.00007862342561,0
1993,barco,tren,2,30.000180033575585,0
1994,barco,tren,5,30.000284309849224,0
1995,tren,barco,4,30.000419964979397,0
1996,barco,tren,1,30.000070741014998,0
1997,barco,tren,7,30.000614277252794,0
1998,barco,tren,2,30.000121927955195,0
1999,barco,tren,7,30.000441972452577,0
2000,tren,barco,10,30.00099984140287,0
2001,barco,tren,52,30.005114964760836,0
2002,tren,barco,98,30.011134268705653,0
2003,barco,tren,64,30.00370285199548,0
2004,tren,barco,29,30.002845676270297,0
2005,barco,tren,66,30.004529489556198,0
2006,tren,barco,94,30.009090844502243,0
2007,tren,barco,70,30.00423317737947,0
2008,barco,tren,85,30.004082412677672,0
2009,tren,barco,99,30.00692989109181,0
2010,tren,barco,45,30.004328283178054,0
2011,barco,tren,27,30.0020322187406,0
2012,barco,tren,22,30.001480321778036,0
2013,barco,tren,24,30.002338454868557,0
2014,barco,tren,58,30.003546506317864,0
2015,tren,barco,21,30.00257979360462,0
2016,tren,barco,31,30.002191670253765,0
2017,barco,tren,37,30.003042167450417,0
2018,tren,barco,25,30.002017147054776,0
2019,barco,tren,15,30.00150159709008,0
2020,tren,barco,15,30.00086921846048,0
2021,barco,tren,61,30.005388266720505,0
2022,tren,barco,76,30.006476342625916,0
2023,barco,tren,81,30.007577489298196,0
2024,barco,tren,81,30.00612331327799,0
2025,tren,barco,55,30.00498663959429,0
2026,barco,tren,43,30.003614648989505,0
2027,tren,barco,64,30.006927892942553,0
2028,barco,tren,19,30.00130029563658,0
2029,barco,tren,80,30.007022353058527,0
2030,barco,tren,80,30.00793880525263,0
2031,barco,tren,37,30.001821459414117,0
2032,barco,tren,52,30.003727072655405,0
2033,barco,tren,28,30.00243886863612,0
2034,barco,tren,38,30.003752175936388,0
2035,tren,barco,47,30.00608048815775,0
2036,barco,tren,81,30.004834152559862,0
2037,tren,barco,53,30.004723902130173,0
2038,barco,tren,69,30.00554377528148,0
2039,barco,tren,34,30.002192674778208,0
2040,tren,barco,41,30.003815552992144,0
2041,barco,tren,86,30.007605049889822,0
2042,barco,tren,74,30.007862551145223,0
2043,barco,tren,12,30.000712249283417,0
2044,barco,tren,34,30.00193760609887,0
2045,barco,tren,95,30.007428633029818,0
2046,barco,tren,49,30.004045520209555,0
2047,barco,tren,81,30.008501994294424,0
2048,barco,tren,99,30.0050808865007,0
2049,barco,tren,97,30.007936482826963,0
2050,tren,barco,53,30.007903624768513,0
2051,tren,barco,71,30.007362275084766,0
2052,tren,barco,81,30.007756795214057,0
2053,barco,tren,50,30.00385087542393,0
2054,barco,tren,77,30.007344599746695,0
2055,tren,barco,16,30.002268165512472,0
2056,barco,tren,99,30.01170665707808,0
2057,tren,barco,87,30.010756835717988,0
2058,tren,barco,33,30.002289288755545,0
2059,tren,barco,97,30.005370229435517,0
2060,barco,tren,95,30.007667114500894,0
2061,barco,tren,65,30.002343020629915,0
2062,barco,tren,33,30.002753813067518,0
2063,tren,barco,17,30.001594994255363,0
2064,tren,barco,70,30.00621219717105,0
2065,barco,tren,90,30.008757059365237,0
2066,tren,barco,14,30.001771100343774,0
2067,tren,barco,68,30.00512898232097,0
2068,tren,barco,28,30.002220007326514,0
2069,tren,barco,17,30.002002562472395,0
2070,barco,tren,96,30.00775180496865,0
2071,barco,tren,83,30.006138666449726,0
2072,tren,barco,79,30.008007279184813,0
2073,barco,tren,11,30.000718012214932,0
2074,tren,barco,74,30.006900239435378,0
2075,barco,tren,47,30.0026141680619,0
2076,tren,barco,80,30.00920649057887,0
2077,barco,tren,84,30.006301589415372,0
2078,barco,tren,68,30.004363234299834,0
2079,tren,barco,92,30.011357637073445,0
2080,barco,tren,67,30.003113995707356,0
2081,barco,tren,21,30.001860652315088,0
2082,barco,tren,83,30.004511468316494,0
2083,barco,tren,69,30.005107359984784,0
2084,tren,barco,60,30.00729017497311,0
2085,tren,barco,99,30.010787374964856,0
2086,barco,tren,22,30.001899173489473,0
2087,tren,barco,55,30.004010062802333,0
2088,tren,barco,32,30.003135616801533,0
2089,barco,tren,75,30.004180558985052,0
2090,tren,barco,95,30.010389757737578,0
2091,tren,barco,75,30.0068786243967,0
2092,tren,barco,69,30.00574280228513,0
2093,barco,tren,83,30.00987144870608,0
2094,tren,barco,100,30.00921111746082,0
2095,barco,tren,68,30.003637462615217,0
2096,barco,tren,94,30.005048027806264,0
2097,barco,tren,13,30.00121724611203,0
2098,tren,barco,82,30.00953512101249,0
2099,barco,tren,50,30.002839224569314,0
2100,barco,tren,17,30.001056145001225,0
2101,tren,barco,57,30.00744050993731,0
2102,tren,barco,56,30.0054928581046,0
2103,barco,tren,80,30.00654527763704,0
2104,tren,barco,94,30.00840053706004,0
2105,barco,tren,16,30.000822926595163,0
2106,barco,tren,89,30.0043765941397,0
2107,tren,barco,60,30.007666495327936,0
2108,barco,tren,88,30.008572255421207,0
2109,barco,tren,67,30.005203851969043,0
2110,tren,barco,52,30.003037359274785,0
2111,barco,tren,27,30.001606601528838,0
2112,barco,tren,96,30.012103001098993,0
2113,tren,barco,32,30.0037652297689,0
2114,barco,tren,29,30.002306990145577,0
2115,tren,barco,88,30.006434417959778,0
2116,tren,barco,80,30.006384812010857,0
2117,tren,barco,82,30.006599165695825,0
2118,tren,barco,54,30.004843673316064,0
2119,tren,barco,39,30.00427630203086,0
2120,tren,barco,36,30.00308397017682,0
2121,tren,barco,98,30.01137232184309,0
2122,barco,tren,32,30.002146219167248,0
2123,tren,barco,77,30.008214113089373,0
2124,tren,barco,61,30.006577336676873,0
2125,tren,barco,26,30.001792774868967,0
2126,tren,barco,14,30.0015559747846,0
2127,barco,tren,22,30.0010653231306,0
2128,tren,barco,21,30.001275953783733,0
2129,barco,tren,74,30.00654829148361,0
2130,barco,tren,30,30.002538539393527,0
2131,barco,tren,46,30.003145771858122,0
2132,tren,barco,92,30.00966357346288,0
2133,tren,barco,51,30.00595559224045,0
2134,tren,barco,20,30.001255849631892,0
2135,tren,barco,35,30.001816883298893,0
2136,barco,tren,50,30.005326489930233,0
2137,barco,tren,85,30.009272160801675,0
2138,barco,tren,53,30.004819859364076,0
2139,tren,barco,67,30.0067915136406,0
2140,barco,tren,51,30.004978677283933,0
2141,tren,barco,97,30.010432926943484,0
2142,barco,tren,58,30.005270462964432,0
2143,tren,barco,83,30.00505496415122,0
2144,barco,tren,19,30.00193074156735,0
2145,tren,barco,75,30.006542433197694,0
2146,tren,barco,48,30.004201036138333,0
2147,barco,tren,19,30.001203521301,0
2148,barco,tren,22,30.001586512578733,0
2149,barco,tren,65,30.00606365106372,0
2150,barco,tren,16,30.00134669759415,0
2151,barco,tren,58,30.005378492003366,0
2152,barco,tren,72,30.0067490384782,0
2153,barco,tren,92,30.005342931074622,0
2154,barco,tren,20,30.001033426470514,0
2155,tren,barco,89,30.00897266118716,0
2156,tren,barco,61,30.005729775089737,0
2157,tren,barco,66,30.00413545429115,0
2158,tren,barco,25,30.001671722250407,0
2159,barco,tren,19,30.00095553349832,0
2160,tren,barco,44,30.004568741046807,0
2161,tren,barco,88,30.006288510281816,0
2162,tren,barco,34,30.003994542985527,0
2163,barco,tren,58,30.003779904977165,0
2164,tren,barco,32,30.002661854869345,0
2165,tren,barco,23,30.00142453844148,0
2166,tren,barco,97,30.00958280929105,0
2167,barco,tren,26,30.001371030134248,0
2168,tren,barco,12,30.001118083950633,0
2169,tren,barco,85,30.007734132090714,0
2170,tren,barco,79,30.00430363913466,0
2171,barco,tren,48,30.004398631504387,0
2172,barco,tren,65,30.003493187269935,0
2173,tren,barco,66,30.006641004753345,0
2174,barco,tren,18,30.001949901400657,0
2175,tren,barco,73,30.00533628581244,0
2176,barco,tren,79,30.00590856342234,0
2177,tren,barco,45,30.003768535017137,0
2178,barco,tren,38,30.001850583126696,0
2179,tren,barco,85,30.006046881894573,0
2180,tren,barco,57,30.004969446824543,0
2181,tren,barco,19,30.001745422004017,0
2182,tren,barco,52,30.006759297787926,0
2183,tren,barco,40,30.00461231332542,0
2184,tren,barco,71,30.008474199070726,0
2185,barco,tren,93,30.00521060689994,0
2186,barco,tren,89,30.00861411863868,0
2187,tren,barco,58,30.005505038771453,0
2188,tren,barco,32,30.003186619508853,0
2189,barco,tren,69,30.00595038963759,0
2190,barco,tren,86,30.00854693295004,0
2191,tren,barco,41,30.00400897988547,0
2192,barco,tren,62,30.00556489966649,0
2193,tren,barco,82,30.008723834022838,0
2194,tren,barco,77,30.00715335765137,0
2195,tren,barco,26,30.003470149161156,0
2196,barco,tren,57,30.005355986700433,0
2197,tren,barco,33,30.004113875406375,0
2198,tren,barco,65,30.006381498997936,0
2199,tren,barco,31,30.003251434892476,0
2200,barco,tren,72,30.004255644201223,0
2201,barco,tren,11,30.000587945069867,0
2202,barco,tren,19,30.00147149773927,0
2203,tren,barco,32,30.003852645046422,0
2204,barco,tren,61,30.002646317374662,0
2205,tren,barco,89,30.006406887902067,0
2206,tren,barco,44,30.005550436632795,0
2207,barco,tren,87,30.00532606435722,0
2208,tren,barco,29,30.00289023415952,0
2209,tren,barco,67,30.009150312217017,0
2210,tren,barco,58,30.006418757773567,0
2211,barco,tren,17,30.001375241149812,0
2212,barco,tren,39,30.002859983886616,0
2213,barco,tren,49,30.004253052744623,0
2214,tren,barco,83,30.00756969324631,0
2215,tren,barco,25,30.00198391380619,0
2216,barco,tren,44,30.003808756500458,0
2217,barco,tren,78,30.003393735531265,0
2218,barco,tren,66,30.00468756135987,0
2219,tren,barco,25,30.002360435703263,0
2220,tren,barco,91,30.007992537727468,0
2221,barco,tren,59,30.003221123913963,0
2222,barco,tren,66,30.00525021706943,0
2223,barco,tren,77,30.005583850428437,0
2224,tren,barco,91,30.00557764336785,0
2225,barco,tren,96,30.006137243703904,0
2226,barco,tren,24,30.00105639660022,0
2227,tren,barco,59,30.008237108115562,0
2228,tren,barco,99,30.008177514452548,0
2229,barco,tren,11,30.000782060434396,0
2230,barco,tren,43,30.00274467560582,0
2231,tren,barco,59,30.00509572078117,0
2232,tren,barco,75,30.006895497074638,0
2233,barco,tren,88,30.006757652597045,0
2234,barco,tren,54,30.00315175981324,0
2235,barco,tren,98,30.006244923374606,0
2236,barco,tren,66,30.00437559463116,0
2237,barco,tren,91,30.00932515440083,0
2238,barco,tren,49,30.003130577489713,0
2239,tren,barco,86,30.007135603763555,0
2240,barco,tren,77,30.00767636131226,0
2241,barco,tren,96,30.005682078784922,0
2242,barco,tren,86,30.005913223372467,0
2243,tren,barco,51,30.007279907437777,0
2244,tren,barco,65,30.005747011262724,0
2245,tren,barco,27,30.00430431395891,0
2246,tren,barco,96,30.01143817057675,0
2247,barco,tren,16,30.000878417149877,0
2248,barco,tren,64,30.00385321960892,0
2249,barco,tren,37,30.00372173226119,0
2250,tren,barco,23,30.001441965960307,0
2251,barco,tren,95,30.006450203127702,0
2252,barco,tren,99,30.005120975684356,0
2253,barco,tren,97,30.009813659502214,0
2254,tren,barco,57,30.003844120752472,0
2255,barco,tren,65,30.006462206734028,0
2256,barco,tren,75,30.007212653543636,0
2257,tren,barco,99,30.013839428056514,0
2258,tren,barco,60,30.004567145889357,0
2259,barco,tren,33,30.00178956968263,0
2260,barco,tren,66,30.004484477240343,0
2261,barco,tren,80,30.00645018868237,0
2262,barco,tren,98,30.008274610699207,0
2263,tren,barco,16,30.001174803889977,0
2264,tren,barco,72,30.006240073515304,0
2265,barco,tren,98,30.00829230884691,0
2266,tren,barco,97,30.012537947482762,0
2267,tren,barco,16,30.000944539403783,0
2268,barco,tren,54,30.00288110297425,0
2269,tren,barco,40,30.004389590126397,0
2270,tren,barco,10,30.00105934055121,0
2271,barco,tren,82,30.003138391473822,0
2272,tren,barco,31,30.00328681728681,0
2273,barco,tren,30,30.00222410145591,0
2274,barco,tren,88,30.00487821275715,0
2275,tren,barco,86,30.01228315564708,0
2276,barco,tren,85,30.008616640540957,0
2277,tren,barco,99,30.010877024605065,0
2278,barco,tren,28,30.00270217331679,0
2279,barco,tren,48,30.0047742212931,0
2280,tren,barco,43,30.002393240102432,0
2281,tren,barco,61,30.004768376097967,0
2282,tren,barco,57,30.005616105062437,0
2283,barco,tren,42,30.001946805178278,0
2284,barco,tren,36,30.00257517282755,0
2285,barco,tren,13,30.0013112446343,0
2286,tren,barco,27,30.001740329974446,0
2287,tren,barco,32,30.004135830874564,0
2288,barco,tren,57,30.004006358392168,0
2289,barco,tren,87,30.005484098439428,0
2290,tren,barco,39,30.00491821743944,0
2291,barco,tren,57,30.005083323982518,0
2292,tren,barco,95,30.007763747509955,0
2293,barco,tren,54,30.00345671227528,0
2294,tren,barco,24,30.00181239537065,0
2295,barco,tren,42,30.0025293522735,0
2296,tren,barco,74,30.005608324789566,0
2297,tren,barco,29,30.00284463548335,0
2298,tren,barco,27,30.004168483902735,0
2299,tren,barco,95,30.01188434266214,0
2300,tren,barco,24,30.00203556778871,0
2301,tren,barco,57,30.004531997827513,0
2302,tren,barco,80,30.004894012807377,0
2303,tren,barco,94,30.009865879749515,0
2304,barco,tren,14,30.000928613074265,0
2305,barco,tren,36,30.001631789937587,0
2306,barco,tren,27,30.00271177366647,0
2307,tren,barco,58,30.00633878200574,0
2308,tren,barco,24,30.003126400768277,0
2309,tren,barco,50,30.004401000871475,0
2310,tren,barco,33,30.003449717528987,0
2311,tren,barco,75,30.00760889366509,0
2312,barco,tren,43,30.00428326198066,0
2313,tren,barco,38,30.002953985359984,0
2314,barco,tren,67,30.004322819542416,0
2315,barco,tren,93,30.009775295356935,0
2316,barco,tren,36,30.00318783940851,0
2317,tren,barco,85,30.01088190519359,0
2318,barco,tren,44,30.00250586119856,0
2319,tren,barco,36,30.00470503735487,0
2320,tren,barco,62,30.005921954745144,0
2321,barco,tren,53,30.00502119949856,0
2322,tren,barco,39,30.002816339359715,0
2323,barco,tren,83,30.004347261032738,0
2324,barco,tren,90,30.00514549743571,0
2325,barco,tren,67,30.006931671108354,0
2326,barco,tren,73,30.00687048791416,0
2327,barco,tren,95,30.00540908836216,0
2328,barco,tren,18,30.00153155988437,0
2329,barco,tren,70,30.005150914468214,0
2330,tren,barco,84,30.00866926707093,0
2331,tren,barco,35,30.00453550869457,0
2332,barco,tren,66,30.005507207580354,0
2333,tren,barco,61,30.00552625660225,0
2334,barco,tren,37,30.00345560391265,0
2335,tren,barco,80,30.005593851652492,0
2336,barco,tren,14,30.000629506601012,0
2337,barco,tren,65,30.00395804977934,0
2338,tren,barco,22,30.00176497659243,0
2339,barco,tren,24,30.00141111329903,0
2340,barco,tren,35,30.00212023581063,0
2341,barco,tren,28,30.00165455431586,0
2342,barco,tren,92,30.00551447549755,0
2343,tren,barco,71,30.00657497357134,0
2344,tren,barco,37,30.003875293537305,0
2345,tren,barco,47,30.00670414360533,0
2346,tren,barco,24,30.00150982107447,0
2347,tren,barco,39,30.00497519930056,0
2348,barco,tren,51,30.005974252467826,0
